D90,r,m,v,,
21.40267507,0.669691579,-0.428571429,0.145727317,2822,63
24.55529271,0.933629606,-0.428571429,0.393224514,2823,63
27.366865,0.830691649,-0.428571429,0.167269692,2824,63
28.9796394,0.91296119,0.085714286,0.024039586,2825,64
37.08664854,0.937212645,0.085714286,0.283230671,2826,64
26.72737361,0.916340233,0.085714286,-0.082149165,2827,64
29.60472091,0.839658638,0.085714286,0.233249123,2828,64
35.34472804,0.852686048,0.085714286,0.464357724,2829,64
28.30539171,0.888878854,0.085714286,0.024757839,2830,64
23.53874253,0.909780306,0.085714286,0.0379493,2831,64
66.95096415,0.95953779,0.085714286,-0.396144089,2832,64
43.46497901,0.945577066,0.085714286,-0.37610716,2833,64
38.86863517,0.879088474,0.085714286,0.030260449,2834,64
55.91056609,0.909187323,0.085714286,-0.015512702,2835,64
42.94750517,0.929947544,0.085714286,0.104353985,2836,64
59.81963139,0.974548452,0.085714286,-0.152173471,2837,64
42.03796379,0.943439025,0.085714286,-0.055581466,2838,64
13.95166657,0.544676238,0.085714286,-0.071903459,2839,64
17.93987458,0.661304209,0.085714286,0.582089937,2840,64
32.08891397,0.952307892,0.085714286,0.590860127,2841,64
32.31264458,0.995193454,0.085714286,0.460068738,2842,64
41.49956506,0.980360539,0.085714286,0.336701259,2843,64
36.5298029,0.951157436,0.085714286,0.371660406,2844,64
39.70611918,0.931083646,0.085714286,0.110682522,2845,64
30.64698354,0.954422746,0.085714286,0.102718597,2846,64
19.53949846,0.688098841,0.085714286,-0.018179249,2847,64
22.09270468,0.589662787,0.085714286,0.396588657,2848,64
26.15192345,0.630168713,0.085714286,0.101868898,2849,64
17.94230754,0.701222982,0.085714286,0.226905614,2850,64
22.26759978,0.773241618,0.085714286,0.080377185,2851,64
22.05528508,0.728962919,0.085714286,0.377702251,2852,64
21.15823953,0.703172614,0.085714286,0.175132282,2853,64
22.652086,0.839630129,0.085714286,0.5189383,2854,64
50.5721979,0.907727828,0.085714286,0.097476041,2855,64
32.20699924,0.861770995,0.085714286,-0.092718812,2856,64
28.40828928,0.849856947,0.085714286,0.010079292,2857,64
40.34938661,0.802112395,0.085714286,0.032832874,2858,64
22.46955941,0.774255934,0.085714286,0.100955605,2859,64
26.50615023,0.842420263,0.085714286,0.092996765,2860,64
29.97364843,0.889961626,0.085714286,-0.046869256,2861,64
23.76083332,0.895694411,0.085714286,0.117478829,2862,64
23.81690156,0.849121517,0.085714286,0.063160088,2863,64
22.82309357,0.803229371,0.085714286,0.141198437,2864,64
36.96331966,0.963359213,0.085714286,0.157032663,2865,64
76.49439195,0.923577284,0.085714286,-0.625489904,2866,64
21.47971834,0.99114072,0.085714286,0.022450377,2867,64
21.08690589,0.972619198,0.085714286,0.670870244,2868,64
50.219999,0.928647575,0.085714286,-0.262451064,2869,64
25.38980307,0.976863109,0.085714286,0.212276275,2870,64
59.85659195,0.953419206,0.085714286,-0.304722048,2871,64
51.64118124,0.957281209,0.085714286,-0.428875972,2872,64
36.11976329,0.992330133,0.085714286,0.156196007,2873,64
25.80194179,0.762703891,0.085714286,0.473065614,2874,64
33.07378418,0.853890163,0.085714286,0.265224271,2875,64
39.01942081,0.915358151,0.085714286,0.396138751,2876,64
27.86283546,0.80455591,0.085714286,0.050777534,2877,64
25.79049825,0.753680673,0.085714286,0.461935473,2878,64
34.94862229,0.828650366,0.085714286,0.639063742,2879,64
29.93152185,0.855498791,0.085714286,0.178617334,2880,64
28.33125483,0.85669776,0.085714286,0.059119196,2881,64
33.37496067,0.91759889,0.085714286,0.519130031,2882,64
28.99576866,0.901389184,0.085714286,0.322513471,2883,64
34.71056323,0.876803503,0.085714286,0.307286736,2884,64
22.92049956,0.812809177,0.085714286,0.28315261,2885,64
29.97356168,0.762861516,0.085714286,0.379741687,2886,64
30.49016399,0.856029327,0.085714286,0.216410318,2887,64
25.25996041,0.769588087,0.085714286,0.495600035,2888,64
31.10401903,0.976320905,0.085714286,0.145727317,2889,64
32.85986762,0.806004465,-0.257142857,-0.315072859,2890,65
44.93470263,0.812086801,-0.257142857,-0.435344298,2891,65
27.59887679,0.786647445,-0.257142857,0.247495256,2892,65
26.39789196,0.756266053,-0.257142857,-0.342470476,2893,65
31.16934071,0.703262515,-0.257142857,0.454567478,2894,65
43.50378719,0.650067168,-0.257142857,-0.553437866,2895,65
22.56280124,0.669763895,-0.257142857,0.339330534,2896,65
42.92071644,0.992833733,-0.257142857,0.252904627,2897,65
27.65305046,0.882181013,-0.257142857,0.1505641,2898,65
14.65999659,0.837656366,-0.257142857,0.161113121,2899,65
48.88271678,0.911494605,-0.257142857,-0.304722048,2900,65
23.93151479,0.864167501,-0.257142857,0.156196007,2901,65
26.74304396,0.858454955,-0.257142857,0.252140096,2902,65
13.89939207,0.581220482,-0.257142857,0.34545599,2903,65
8.269280501,0.524552719,-0.257142857,0.179895561,2904,65
5.958959641,0.458359704,-0.257142857,-0.105241991,2905,65
7.681991929,0.280327867,-0.257142857,0.471685753,2906,65
7.335591319,0.247671335,-0.257142857,-0.065529269,2907,65
10.86940201,0.334267151,-0.257142857,0.582004954,2908,65
4.966860175,0.452858581,-0.257142857,0.434924784,2909,65
21.95475347,0.485034428,-0.257142857,0.278059149,2910,65
38.60496082,0.555570967,-0.257142857,0.41290199,2911,65
48.16274494,0.616386953,-0.257142857,0.189832553,2912,65
18.6573712,0.511867945,-0.257142857,0.207138658,2913,65
23.83341352,0.451435853,-0.257142857,0.293844078,2914,65
18.65276387,0.380535652,-0.257142857,-0.378872745,2915,65
12.86259694,0.340137842,-0.257142857,0.304136945,2916,65
19.01560675,0.54776297,-0.257142857,0.526618487,2917,65
16.17155527,0.393773154,-0.257142857,0.177291688,2918,65
18.97543939,0.315587073,-0.257142857,0.164157307,2919,65
13.81599074,0.518863227,-0.257142857,0.672055476,2920,65
24.15199992,0.841915215,-0.257142857,0.051455923,2921,65
42.67594639,0.813659645,-0.257142857,0.204091338,2922,65
35.32172702,0.846638577,-0.257142857,0.172814635,2923,65
17.16436133,0.62703328,-0.257142857,0.393224514,2924,65
11.97661054,0.646293898,-0.257142857,0.155513189,2925,65
12.14497839,0.612893634,-0.257142857,0.076895605,2926,65
32.88870627,0.758210113,-0.257142857,0.540434533,2927,65
26.1399694,0.80237111,-0.257142857,0.966678518,2928,65
23.66825722,0.74441076,-0.257142857,0.167269692,2929,65
38.64920698,0.669865806,-0.257142857,0.429095339,2930,65
27.37473288,0.760347695,-0.257142857,0.31984501,2931,65
20.74275777,0.738152873,-0.257142857,-0.149340775,2932,65
31.85183197,0.65763912,-0.257142857,0.378524607,2933,65
14.35194064,0.556023459,-0.257142857,0.35109535,2934,65
17.39167617,0.671633173,-0.257142857,0.068506999,2935,65
29.01491685,0.913501565,-0.2,0.024039586,2936,66
32.90525186,0.939252491,-0.2,0.283230671,2937,66
25.38275399,0.919776514,-0.2,-0.082149165,2938,66
28.93380376,0.848010582,-0.2,0.233249123,2939,66
29.71710618,0.895146242,-0.2,0.024757839,2940,66
24.35976601,0.915302211,-0.2,0.0379493,2941,66
38.03186427,0.888660059,-0.2,0.030260449,2942,66
44.70929098,0.936807886,-0.2,0.104353985,2943,66
43.54496297,0.947725632,-0.2,-0.055581466,2944,66
12.74488133,0.518828713,-0.2,-0.071903459,2945,66
14.35602661,0.641116629,-0.2,0.582089937,2946,66
31.7979622,0.944040396,-0.2,0.371660406,2947,66
30.59411708,0.948663061,-0.2,0.102718597,2948,66
13.35533601,0.672728837,-0.2,-0.018179249,2949,66
19.96458364,0.579884538,-0.2,0.396588657,2950,66
22.93433234,0.626674433,-0.2,0.101868898,2951,66
18.29499932,0.695908877,-0.2,0.226905614,2952,66
24.21485082,0.771134909,-0.2,0.080377185,2953,66
23.07733087,0.730477234,-0.2,0.377702251,2954,66
25.56322358,0.70810492,-0.2,0.175132282,2955,66
21.91563825,0.836695201,-0.2,0.5189383,2956,66
52.00372294,0.904626965,-0.2,0.097476041,2957,66
31.73058461,0.860615778,-0.2,-0.092718812,2958,66
31.51498056,0.850774216,-0.2,0.010079292,2959,66
40.9807406,0.804623566,-0.2,0.032832874,2960,66
26.10333312,0.780619128,-0.2,0.100955605,2961,66
28.3498254,0.845233946,-0.2,0.092996765,2962,66
30.78622744,0.889728546,-0.2,-0.046869256,2963,66
24.55882733,0.898316917,-0.2,0.117478829,2964,66
23.56644649,0.854709192,-0.2,0.063160088,2965,66
23.05495608,0.813645761,-0.2,0.141198437,2966,66
76.82906026,0.921690483,-0.2,-0.625489904,2967,66
23.73385767,0.969235583,-0.2,0.670870244,2968,66
41.57827558,0.928083295,-0.2,-0.262451064,2969,66
50.40397306,0.952671132,-0.2,-0.304722048,2970,66
15.35124751,0.74403524,-0.2,0.473065614,2971,66
27.54430431,0.816680622,-0.2,0.488151334,2972,66
27.71669353,0.840676881,-0.2,0.265224271,2973,66
20.34144538,0.790462437,-0.2,0.050777534,2974,66
16.27622806,0.739720759,-0.2,0.461935473,2975,66
32.35012828,0.819977742,-0.2,0.639063742,2976,66
25.23482118,0.846849974,-0.2,0.178617334,2977,66
24.67375529,0.845047514,-0.2,0.059119196,2978,66
31.67301059,0.907815395,-0.2,0.519130031,2979,66
26.98731554,0.895207531,-0.2,0.322513471,2980,66
36.91168108,0.872951435,-0.2,0.307286736,2981,66
25.19213369,0.807576514,-0.2,0.28315261,2982,66
21.85973467,0.755785977,-0.2,0.379741687,2983,66
29.62364596,0.843970704,-0.2,0.216410318,2984,66
23.81889166,0.762878382,-0.2,0.495600035,2985,66
35.12117737,0.882674054,-0.028571429,0.024039586,2986,67
27.8143632,0.857561169,-0.028571429,-0.082149165,2987,67
34.18598836,0.740692424,-0.028571429,0.233249123,2988,67
28.39471782,0.688419103,-0.028571429,0.464357724,2989,67
45.22886468,0.803936014,-0.028571429,0.024757839,2990,67
35.62592315,0.829761946,-0.028571429,0.0379493,2991,67
42.58740659,0.756058774,-0.028571429,0.030260449,2992,67
51.06373664,0.831720237,-0.028571429,0.104353985,2993,67
49.71137596,0.732356101,-0.028571429,-0.071903459,2994,67
30.45743916,0.797800128,-0.028571429,-0.018179249,2995,67
27.26975247,0.700219886,-0.028571429,0.396588657,2996,67
26.71435943,0.693843302,-0.028571429,0.101868898,2997,67
30.45610284,0.753693393,-0.028571429,0.226905614,2998,67
25.41090317,0.787657246,-0.028571429,0.080377185,2999,67
26.83307288,0.726566861,-0.028571429,0.377702251,3000,67
27.40246704,0.681445554,-0.028571429,0.175132282,3001,67
32.73268092,0.848696288,-0.028571429,0.5189383,3002,67
29.92344566,0.853274147,-0.028571429,-0.092718812,3003,67
36.07402667,0.825359586,-0.028571429,0.010079292,3004,67
41.28499728,0.772594515,-0.028571429,0.032832874,3005,67
17.92085935,0.715154067,-0.028571429,0.100955605,3006,67
37.02545746,0.801817733,-0.028571429,0.092996765,3007,67
40.37147756,0.869610794,-0.028571429,-0.046869256,3008,67
30.17400537,0.848014024,-0.028571429,0.117478829,3009,67
46.80180766,0.77925247,-0.028571429,0.063160088,3010,67
25.28474243,0.68914416,-0.028571429,0.141198437,3011,67
49.87586591,0.906480824,-0.028571429,-0.262451064,3012,67
36.89263748,0.845679103,-0.028571429,0.461935473,3013,67
28.47492581,0.923911839,-0.028571429,0.059119196,3014,67
39.9171016,0.887986882,-0.028571429,0.307286736,3015,67
32.20142854,0.842844585,-0.028571429,0.28315261,3016,67
22.26131622,0.813347193,-0.028571429,0.379741687,3017,67
18.36402734,0.428123002,-0.771428571,-0.071903459,3018,68
18.58237875,0.610923103,-0.771428571,0.582089937,3019,68
22.24464879,0.650820398,-0.771428571,-0.018179249,3020,68
18.41786633,0.526141535,-0.771428571,0.396588657,3021,68
24.44124383,0.591651829,-0.771428571,0.101868898,3022,68
20.89174957,0.679035593,-0.771428571,0.226905614,3023,68
21.73026921,0.766577583,-0.771428571,0.080377185,3024,68
22.90992143,0.694086167,-0.771428571,0.175132282,3025,68
24.60620857,0.777639708,-0.771428571,0.100955605,3026,68
19.51671591,0.84813937,-0.771428571,0.059119196,3027,68
26.38840655,0.749140876,-0.771428571,0.379741687,3028,68
20.0002075,0.758425246,-0.714285714,0.024039586,3029,69
23.70454387,0.783155888,-0.714285714,-0.082149165,3030,69
22.70453699,0.789535112,-0.714285714,0.0379493,3031,69
19.07085473,0.283055723,-0.714285714,-0.071903459,3032,69
19.85935548,0.202896906,-0.714285714,0.582089937,3033,69
23.95813014,0.801142142,-0.714285714,0.371660406,3034,69
17.7727488,0.19336955,-0.714285714,-0.018179249,3035,69
14.92239927,0.399115822,-0.714285714,0.377702251,3036,69
17.16501675,0.3990979,-0.714285714,0.175132282,3037,69
26.77784159,0.6082264,-0.714285714,0.5189383,3038,69
32.2523162,0.659661282,-0.714285714,-0.092718812,3039,69
21.94469868,0.650488785,-0.714285714,0.010079292,3040,69
35.18392531,0.571593321,-0.714285714,0.032832874,3041,69
23.14770399,0.560653088,-0.714285714,0.100955605,3042,69
19.23078782,0.651677551,-0.714285714,0.092996765,3043,69
15.73724881,0.715224201,-0.714285714,-0.046869256,3044,69
14.60350985,0.743356673,-0.714285714,0.117478829,3045,69
24.23128556,0.689051683,-0.714285714,0.063160088,3046,69
13.61713259,0.663136704,-0.714285714,0.141198437,3047,69
18.25658237,0.495768353,-0.714285714,0.473065614,3048,69
24.29099422,0.650355383,-0.714285714,0.265224271,3049,69
16.51775408,0.549391224,-0.714285714,0.050777534,3050,69
21.46382072,0.413145886,-0.714285714,0.461935473,3051,69
19.02656038,0.633255145,-0.714285714,0.178617334,3052,69
13.13560048,0.646495499,-0.714285714,0.059119196,3053,69
31.13369557,0.676572111,-0.714285714,0.307286736,3054,69
20.03923651,0.543056219,-0.714285714,0.28315261,3055,69
17.87300758,0.647385793,-0.714285714,0.216410318,3056,69
18.0471549,0.432155874,-0.714285714,0.495600035,3057,69
28.93689341,0.576984181,-0.657142857,0.283230671,3058,70
22.68987439,0.538671096,-0.657142857,-0.082149165,3059,70
23.24188461,0.584381179,-0.657142857,0.233249123,3060,70
22.40937973,0.494126253,-0.657142857,0.024757839,3061,70
23.30489219,0.457364578,-0.657142857,0.0379493,3062,70
29.39695222,0.514493558,-0.657142857,-0.396144089,3063,70
41.1599016,0.402775106,-0.657142857,-0.37610716,3064,70
29.90828815,0.47963134,-0.657142857,0.030260449,3065,70
44.93550934,0.382661559,-0.657142857,-0.015512702,3066,70
23.47184271,0.319086351,-0.657142857,0.104353985,3067,70
20.24248503,0.19844475,-0.657142857,0.138969263,3068,70
28.77282051,0.352004115,-0.657142857,-0.152173471,3069,70
42.07416309,0.420070577,-0.657142857,-0.201876111,3070,70
26.55592401,0.19161816,-0.657142857,-0.219813961,3071,70
25.45605233,0.307712794,-0.657142857,0.056352968,3072,70
14.43676557,0.293809599,-0.657142857,0.327816172,3073,70
40.00997876,0.521286365,-0.657142857,-0.315072859,3074,70
32.65103367,0.389216799,-0.657142857,-0.226736799,3075,70
24.7640122,0.45876457,-0.657142857,0.174920113,3076,70
42.4555862,0.42960525,-0.657142857,-0.055581466,3077,70
15.91131673,0.71257662,-0.657142857,0.100955605,3078,70
27.8753852,0.671409661,-0.657142857,0.092996765,3079,70
26.34575108,0.605357156,-0.657142857,0.117478829,3080,70
27.33832475,0.605270552,-0.657142857,0.063160088,3081,70
24.37428153,0.644475295,-0.657142857,0.141198437,3082,70
21.80282092,0.750081074,-0.771428571,0.024039586,3083,71
22.7245374,0.676429655,-0.771428571,-0.082149165,3084,71
19.82451008,0.466015977,-0.771428571,0.233249123,3085,71
7.703297995,0.132652095,-0.771428571,0.464357724,3086,71
22.02482236,0.561806312,-0.771428571,0.024757839,3087,71
26.03110447,0.603547368,-0.771428571,0.0379493,3088,71
23.88412025,0.398755437,-0.771428571,0.030260449,3089,71
40.60627538,0.473381394,-0.771428571,-0.015512702,3090,71
31.76161205,0.572302475,-0.771428571,0.104353985,3091,71
9.233368833,0.725091849,-0.771428571,0.101868898,3092,71
14.86991594,0.724230768,-0.771428571,0.080377185,3093,71
16.77412293,0.665908731,-0.771428571,0.377702251,3094,71
7.704453258,0.625913484,-0.771428571,0.175132282,3095,71
13.44499535,0.769238191,-0.771428571,0.5189383,3096,71
17.54368832,0.700365815,-0.771428571,0.010079292,3097,71
28.98948085,0.649548799,-0.771428571,0.032832874,3098,71
13.95068099,0.564673944,-0.771428571,0.100955605,3099,71
23.6822993,0.652255726,-0.771428571,0.092996765,3100,71
22.6185278,0.684626523,-0.771428571,0.117478829,3101,71
16.02485569,0.573286995,-0.771428571,0.063160088,3102,71
18.96428222,0.403485338,-0.771428571,0.141198437,3103,71
19.14499935,0.784635533,-0.771428571,0.379741687,3104,71
16.50372685,0.770526155,-0.771428571,0.024039586,3105,72
21.69322014,0.818117594,-0.771428571,0.283230671,3106,72
18.63717253,0.796059692,-0.771428571,-0.082149165,3107,72
19.18445204,0.718616239,-0.771428571,0.233249123,3108,72
19.18545803,0.776971485,-0.771428571,0.024757839,3109,72
19.50261521,0.802933903,-0.771428571,0.0379493,3110,72
25.25583101,0.793989549,-0.771428571,0.030260449,3111,72
23.502285,0.845468847,-0.771428571,0.104353985,3112,72
24.38930913,0.843951276,-0.771428571,-0.055581466,3113,72
23.1816738,0.232729436,-0.771428571,-0.071903459,3114,72
18.10336985,0.140102093,-0.771428571,0.582089937,3115,72
23.51867131,0.805110101,-0.771428571,0.371660406,3116,72
17.62315522,0.811309722,-0.771428571,0.102718597,3117,72
18.3180785,0.888225825,-0.771428571,0.077653643,3118,72
14.7737876,0.166488961,-0.771428571,-0.018179249,3119,72
8.592013734,-0.0143467,-0.771428571,0.396588657,3120,72
9.78241279,0.123423027,-0.771428571,0.101868898,3121,72
9.37140331,0.258440389,-0.771428571,0.226905614,3122,72
17.17434715,0.489457824,-0.771428571,0.080377185,3123,72
13.2216111,0.432982489,-0.771428571,0.377702251,3124,72
14.17772901,0.43431793,-0.771428571,0.175132282,3125,72
17.32120088,0.622481084,-0.771428571,0.5189383,3126,72
29.55885654,0.743283823,-0.771428571,0.097476041,3127,72
12.62566434,0.673835105,-0.771428571,-0.092718812,3128,72
11.81156213,0.666915738,-0.771428571,0.010079292,3129,72
24.19231076,0.593323637,-0.771428571,0.032832874,3130,72
12.03528978,0.584801012,-0.771428571,0.100955605,3131,72
9.890070778,0.669374231,-0.771428571,0.092996765,3132,72
14.15579387,0.728166306,-0.771428571,-0.046869256,3133,72
12.31470666,0.757210636,-0.771428571,0.117478829,3134,72
14.083785,0.706296257,-0.771428571,0.063160088,3135,72
14.53657456,0.682088192,-0.771428571,0.141198437,3136,72
11.64927466,0.857726678,-0.771428571,0.193360674,3137,72
37.66991372,0.77431335,-0.771428571,-0.625489904,3138,72
28.37957364,0.78896579,-0.771428571,-0.262451064,3139,72
31.57942368,0.826251079,-0.771428571,-0.304722048,3140,72
33.48593137,0.838477764,-0.771428571,-0.428875972,3141,72
28.66173756,0.647188653,-0.771428571,0.265224271,3142,72
25.05219352,0.544276668,-0.771428571,0.050777534,3143,72
15.25458947,0.406807221,-0.771428571,0.461935473,3144,72
25.68123829,0.637998223,-0.771428571,0.178617334,3145,72
20.5395886,0.645970354,-0.771428571,0.059119196,3146,72
23.47668205,0.687150349,-0.771428571,0.307286736,3147,72
20.69863039,0.556612124,-0.771428571,0.28315261,3148,72
24.62878397,0.428430179,-0.771428571,0.379741687,3149,72
25.12653577,0.646164539,-0.771428571,0.216410318,3150,72
20.27108285,0.447961315,-0.771428571,0.495600035,3151,72
25.58272855,0.80546862,-0.828571429,0.024039586,3152,73
27.84120148,0.801811474,-0.828571429,-0.082149165,3153,73
23.28930656,0.474748834,-0.828571429,-0.071903459,3154,73
11.79419773,0.574613017,-0.828571429,0.582089937,3155,73
17.50799817,0.575551202,-0.828571429,-0.018179249,3156,73
13.42264504,0.371442204,-0.828571429,0.396588657,3157,73
11.72211585,0.366957589,-0.828571429,0.101868898,3158,73
16.76913236,0.512257813,-0.828571429,0.226905614,3159,73
6.724328963,0.610720625,-0.828571429,0.080377185,3160,73
9.506629266,0.51069167,-0.828571429,0.377702251,3161,73
9.076089466,0.439197317,-0.828571429,0.175132282,3162,73
21.45499942,0.717724507,-0.828571429,0.5189383,3163,73
20.18617349,0.740725278,-0.828571429,-0.092718812,3164,73
19.90088691,0.714098739,-0.828571429,0.010079292,3165,73
25.11304442,0.63290387,-0.828571429,0.032832874,3166,73
16.84338149,0.570634804,-0.828571429,0.100955605,3167,73
22.57380562,0.695523801,-0.828571429,0.092996765,3168,73
24.05186479,0.774740819,-0.828571429,0.117478829,3169,73
34.21779654,0.698064427,-0.828571429,0.063160088,3170,73
22.73912927,0.617384814,-0.828571429,0.141198437,3171,73
16.91473618,0.740006144,-0.828571429,0.050777534,3172,73
14.71213785,0.665010674,-0.828571429,0.461935473,3173,73
16.91215244,0.773889046,-0.828571429,0.178617334,3174,73
17.94330516,0.7950977,-0.828571429,0.059119196,3175,73
23.09400355,0.775290855,-0.828571429,0.307286736,3176,73
16.8634516,0.691724231,-0.828571429,0.28315261,3177,73
19.94161478,0.62791321,-0.828571429,0.379741687,3178,73
11.80683277,0.748019979,-0.485714286,0.024039586,3179,74
13.23981118,0.781694018,-0.485714286,0.283230671,3180,74
24.84645045,0.75388799,-0.485714286,-0.082149165,3181,74
22.85761799,0.666582299,-0.485714286,0.233249123,3182,74
22.00207717,0.724377036,-0.485714286,0.024757839,3183,74
25.20865923,0.751298406,-0.485714286,0.0379493,3184,74
39.11981595,0.814249323,-0.485714286,-0.396144089,3185,74
37.27057016,0.799602907,-0.485714286,-0.37610716,3186,74
25.12651189,0.733159184,-0.485714286,0.030260449,3187,74
31.38834656,0.770586594,-0.485714286,-0.015512702,3188,74
32.0801995,0.788530959,-0.485714286,0.104353985,3189,74
28.78305057,0.795423178,-0.485714286,-0.055581466,3190,74
14.62897126,0.644095191,-0.485714286,-0.071903459,3191,74
13.48674164,0.632926341,-0.485714286,0.582089937,3192,74
28.32108932,0.871111203,-0.485714286,0.590860127,3193,74
25.51263217,0.922497831,-0.485714286,0.460068738,3194,74
34.05858923,0.894792603,-0.485714286,0.336701259,3195,74
31.17434843,0.954124951,-0.485714286,0.260980058,3196,74
24.25015051,0.835536103,-0.485714286,0.371660406,3197,74
17.48587144,0.79156657,-0.485714286,0.110682522,3198,74
20.53710788,0.830237266,-0.485714286,0.102718597,3199,74
27.83094501,0.930906495,-0.485714286,0.362074807,3200,74
19.06672494,0.611970104,-0.485714286,-0.018179249,3201,74
18.99014481,0.568906046,-0.485714286,0.396588657,3202,74
16.11371776,0.536366299,-0.485714286,0.101868898,3203,74
13.79629298,0.548920201,-0.485714286,0.226905614,3204,74
13.45748862,0.582556653,-0.485714286,0.080377185,3205,74
16.96565943,0.536574364,-0.485714286,0.377702251,3206,74
12.19038966,0.525258168,-0.485714286,0.175132282,3207,74
16.78061381,0.661953978,-0.485714286,0.5189383,3208,74
25.4953231,0.752378236,-0.485714286,0.097476041,3209,74
19.65572436,0.682507382,-0.485714286,-0.092718812,3210,74
17.68367609,0.661331405,-0.485714286,0.010079292,3211,74
23.97568769,0.600397536,-0.485714286,0.032832874,3212,74
23.62139285,0.576645519,-0.485714286,0.100955605,3213,74
17.00864486,0.650331052,-0.485714286,0.092996765,3214,74
17.50057142,0.717674473,-0.485714286,-0.046869256,3215,74
14.91837793,0.723318899,-0.485714286,0.117478829,3216,74
18.53028872,0.664986315,-0.485714286,0.063160088,3217,74
15.62584398,0.63400675,-0.485714286,0.141198437,3218,74
55.67836743,0.768697874,-0.485714286,-0.625489904,3219,74
15.65050798,0.896049111,-0.485714286,0.065617987,3220,74
14.02319507,0.868476553,-0.485714286,0.022450377,3221,74
11.65845187,0.911855653,-0.485714286,0.811120937,3222,74
14.32084495,0.841256415,-0.485714286,0.670870244,3223,74
35.23137806,0.771754917,-0.485714286,-0.262451064,3224,74
21.87195465,0.840913008,-0.485714286,0.212276275,3225,74
31.03456138,0.809964038,-0.485714286,-0.428875972,3226,74
20.84017754,0.710077877,-0.485714286,0.473065614,3227,74
19.26555216,0.764762012,-0.485714286,0.265224271,3228,74
25.73098133,0.712280949,-0.485714286,0.050777534,3229,74
19.50212296,0.654356913,-0.485714286,0.461935473,3230,74
27.78998381,0.689758102,-0.485714286,0.639063742,3231,74
21.71510995,0.723059569,-0.485714286,0.178617334,3232,74
22.27285343,0.75256022,-0.485714286,0.059119196,3233,74
27.7126776,0.813859753,-0.485714286,0.519130031,3234,74
26.34643999,0.762803813,-0.485714286,0.322513471,3235,74
22.62580827,0.715106879,-0.485714286,0.307286736,3236,74
6.777720856,0.643647068,-0.485714286,0.28315261,3237,74
14.75615465,0.604045557,-0.485714286,0.379741687,3238,74
27.23993943,0.755760465,-0.485714286,0.216410318,3239,74
11.99531158,0.60775215,-0.485714286,0.495600035,3240,74
18.67418004,0.764934494,-0.6,0.024039586,3241,75
24.67653136,0.788231257,-0.6,-0.082149165,3242,75
23.05841929,0.704831058,-0.6,0.233249123,3243,75
24.18234687,0.793652814,-0.6,0.0379493,3244,75
19.48334417,0.250398445,-0.6,-0.071903459,3245,75
15.94392988,0.205713526,-0.6,0.582089937,3246,75
22.71992077,0.858300025,-0.6,0.336701259,3247,75
17.18190909,0.808177578,-0.6,0.371660406,3248,75
15.72954227,0.81288239,-0.6,0.102718597,3249,75
11.50129558,0.890600892,-0.6,0.077653643,3250,75
14.97660175,0.210804766,-0.6,-0.018179249,3251,75
7.542930465,-0.092966583,-0.6,0.396588657,3252,75
12.06544653,0.043490719,-0.6,0.101868898,3253,75
12.54123997,0.239562644,-0.6,0.226905614,3254,75
18.55501819,0.47907641,-0.6,0.080377185,3255,75
17.19424904,0.408684987,-0.6,0.377702251,3256,75
14.56703127,0.402693948,-0.6,0.175132282,3257,75
18.47298568,0.618665456,-0.6,0.5189383,3258,75
16.97772364,0.668440498,-0.6,-0.092718812,3259,75
16.18499305,0.658552549,-0.6,0.010079292,3260,75
30.92741502,0.579804288,-0.6,0.032832874,3261,75
19.17414144,0.565807185,-0.6,0.100955605,3262,75
20.2944081,0.658749938,-0.6,0.092996765,3263,75
16.0436436,0.72269111,-0.6,-0.046869256,3264,75
15.60865785,0.749289747,-0.6,0.117478829,3265,75
21.56999073,0.694172888,-0.6,0.063160088,3266,75
14.02062766,0.665422444,-0.6,0.141198437,3267,75
45.31259428,0.771389321,-0.6,-0.625489904,3268,75
32.7996875,0.784781207,-0.6,-0.262451064,3269,75
18.07849551,0.504704471,-0.6,0.473065614,3270,75
20.69492691,0.659243616,-0.6,0.265224271,3271,75
12.68201877,0.560368834,-0.6,0.050777534,3272,75
17.39443589,0.428036634,-0.6,0.461935473,3273,75
19.25666638,0.643720781,-0.6,0.178617334,3274,75
10.76415347,0.656019029,-0.6,0.059119196,3275,75
14.68168246,0.758954317,-0.6,0.519130031,3276,75
20.33984267,0.685776474,-0.6,0.307286736,3277,75
14.11256178,0.555720418,-0.6,0.28315261,3278,75
22.50838066,0.42948798,-0.6,0.379741687,3279,75
18.04335612,0.656759485,-0.6,0.216410318,3280,75
19.80453988,0.448384992,-0.6,0.495600035,3281,75
24.48840542,0.708234513,-0.257142857,0.024039586,3282,76
30.92233174,0.686828379,-0.257142857,0.283230671,3283,76
25.12079218,0.625467464,-0.257142857,-0.082149165,3284,76
23.41751054,0.398048531,-0.257142857,0.233249123,3285,76
5.792046271,-0.020684606,-0.257142857,0.464357724,3286,76
29.20519646,0.497525022,-0.257142857,0.024757839,3287,76
22.57962577,0.542717059,-0.257142857,0.0379493,3288,76
59.69649236,0.689361954,-0.257142857,-0.396144089,3289,76
47.05352059,0.61241011,-0.257142857,-0.37610716,3290,76
23.84376648,0.302141021,-0.257142857,0.030260449,3291,76
38.98551013,0.387599471,-0.257142857,-0.015512702,3292,76
